episode,mean,std
episode 0,63.05,47.79724171737814
episode 1,126.2,92.27510355909716
episode 2,169.45,100.06601768201253
episode 3,223.85,122.89031266689993
episode 4,267.4,148.20235100060074
episode 5,319.05,176.01808370015192
episode 6,368.65,201.5806681938367
episode 7,432.2,238.7179793903478
episode 8,460.7,251.36618287816052
episode 9,498.55,256.3306817785429
cumulative sinks,2929.1,1573.5037638140057
area,2648.3,1430.7955589737296
