episode,mean,std
episode 0,2.75,1.8883298106221302
episode 1,5.35,3.6602415796027223
episode 2,8.0,5.656854249492381
episode 3,11.15,8.31786283279925
episode 4,13.75,10.857328352194587
episode 5,16.55,13.566502865514016
episode 6,19.3,14.854026567337153
episode 7,22.2,16.548493332595186
episode 8,25.1,18.842561005955584
episode 9,27.75,20.51668127466808
cumulative sinks,151.9,113.14634212753899
area,136.65,102.21199589707247
