episode,mean,std
episode 0,2.75,1.0699237552766379
episode 1,5.55,1.8202082009311027
episode 2,8.15,1.9540780569443943
episode 3,10.95,2.0384462607326044
episode 4,13.4,2.257152374587339
episode 5,15.7,2.2734161635370636
episode 6,18.4,2.835860585987593
episode 7,20.6,2.7796251167151453
episode 8,22.9,2.84512510131018
episode 9,25.35,2.942877217246665
cumulative sinks,143.75,20.067976584860922
area,129.7,18.488545529312837
