episode,mean,std
episode 0,13.5,13.252606496360194
episode 1,27.95,22.453402039733195
episode 2,40.75,34.0848399701315
episode 3,48.5,38.07679221340944
episode 4,61.5,48.66047785691339
episode 5,77.4,58.814069208328924
episode 6,90.35,71.66535902519799
episode 7,103.4,82.67845133884327
episode 8,118.7,93.97597677346225
episode 9,136.45,106.32743617811222
cumulative sinks,718.5,550.0246405963627
area,643.525,493.3042584930404
