episode,mean,std
episode 0,32.55,19.855994719877156
episode 1,58.65,29.405110547586617
episode 2,91.2,35.87639599337821
episode 3,124.1,41.658890502445416
episode 4,156.9,48.48211824450005
episode 5,186.6,56.17866236626819
episode 6,218.55,65.05420816519097
episode 7,249.1,71.90337083087347
episode 8,283.95,80.67248601598936
episode 9,317.3,90.82725072181921
cumulative sinks,1718.9,521.2294070146485
area,1543.975,468.4457356373757
