episode,mean,std
episode 0,1.55,1.6693837501494853
episode 1,3.15,3.34467369189629
episode 2,4.3,4.329823139696659
episode 3,5.4,5.879491564126236
episode 4,6.75,7.136820757614401
episode 5,8.25,8.478300475175931
episode 6,9.55,9.870077054037196
episode 7,10.95,10.792175528204634
episode 8,12.2,12.237130726647184
episode 9,13.55,13.582012098050088
cumulative sinks,75.65,76.3346337895812
area,68.1,68.88617613975894
