episode,mean,std
episode 0,1.95,1.190974832912761
episode 1,4.8,6.763680094523441
episode 2,8.3,10.260296497203495
episode 3,11.95,12.529859074269455
episode 4,13.8,13.410914643638122
episode 5,17.5,16.129410861430806
episode 6,21.1,17.79384873015332
episode 7,23.1,18.617761751391573
episode 8,27.95,23.84704549723861
episode 9,31.4,26.640689101250246
cumulative sinks,161.85,135.80995816523213
area,145.175,122.89943203585948
