episode,mean,std
episode 0,3.0,1.4509525002200232
episode 1,6.95,2.438183102661747
episode 2,10.95,3.5463101654358553
episode 3,14.9,4.919349550499537
episode 4,19.15,5.922970449645045
episode 5,23.4,7.021770656885251
episode 6,27.65,8.177472264188912
episode 7,31.9,9.369041966413697
episode 8,36.15,10.584372790506816
episode 9,40.4,11.816135266303402
cumulative sinks,214.45,62.41750344928981
area,192.75,56.59098403177144
