episode,mean,std
episode 0,1.1,0.3077935056255462
episode 1,2.1,0.7181848464596079
episode 2,3.1,1.0711528467275957
episode 3,4.25,1.51744244666721
episode 4,5.3,1.8381913307436344
episode 5,6.2,2.117595458607661
episode 6,7.25,2.4468024246479643
episode 7,8.35,2.739093203771527
episode 8,9.25,3.006571749386754
episode 9,10.2,3.221637373824225
cumulative sinks,57.1,18.77540384315832
area,51.45,17.032399466280356
