episode,mean,std
episode 0,27.75,6.5684653338588355
episode 1,54.35,13.02335957949569
episode 2,81.45,14.280922128563871
episode 3,109.8,15.24398069299555
episode 4,138.4,15.994735976169423
episode 5,165.1,16.143762034655335
episode 6,193.3,17.281264573611445
episode 7,221.65,18.720309826495928
episode 8,249.95,19.656189597012037
episode 9,278.65,21.66315086184736
cumulative sinks,1520.4,150.9117553232247
area,1367.2,137.90608932778932
