episode,mean,std
episode 0,0.8,0.8335087534664907
episode 1,2.05,1.7006190823220508
episode 2,2.75,2.826100158391977
episode 3,3.75,3.8234043799514037
episode 4,4.25,4.411408654363079
episode 5,4.9,5.580982746887203
episode 6,5.85,6.491087006527935
episode 7,6.7,7.34918541852017
episode 8,7.2,7.944544636018115
episode 9,7.85,8.68316580637803
cumulative sinks,46.1,48.729003575629214
area,41.775,44.20064151713542
