episode,mean,std
episode 0,23.2,10.066097346512882
episode 1,45.85,19.85811513820245
episode 2,67.45,29.34096292324364
episode 3,90.45,38.88644060797921
episode 4,111.95,48.25205204253794
episode 5,135.35,57.96030856043688
episode 6,158.55,67.59980924918587
episode 7,181.25,77.0719930017588
episode 8,202.7,86.25122424760431
episode 9,224.6,95.24947851770496
cumulative sinks,1241.35,529.1766469565815
area,1117.45,476.71935084878214
