episode,mean,std
episode 0,2.95,1.5719582155957414
episode 1,5.45,2.981963323576917
episode 2,7.9,4.241399967488391
episode 3,10.3,5.545030966645059
episode 4,12.55,6.565259444907518
episode 5,15.5,7.857279561353481
episode 6,18.3,9.353299445987806
episode 7,21.15,10.984558539868113
episode 8,24.15,12.720786966718357
episode 9,27.0,14.20896677602229
cumulative sinks,145.25,74.69649114566015
area,130.275,67.0240481194309
