episode,mean,std
episode 0,3.0,6.215430712940851
episode 1,5.7,12.414338060230364
episode 2,7.25,12.396412893719656
episode 3,8.8,12.845642308416867
episode 4,10.0,12.928955670774114
episode 5,11.6,13.449320076729373
episode 6,12.9,14.029667813151116
episode 7,14.2,14.211189068365886
episode 8,15.4,14.317453463664918
episode 9,16.6,14.554435026732175
cumulative sinks,105.45,126.29767468793297
area,95.65,116.05342463030142
