episode,mean,std
episode 0,1.0,1.2139539573337679
episode 1,1.95,2.54382637606794
episode 2,2.9,3.6977945062599566
episode 3,3.75,4.777964772622445
episode 4,4.6,5.834561274265434
episode 5,5.5,7.044968342538412
episode 6,6.6,8.094182446281044
episode 7,7.5,9.05829076476061
episode 8,8.35,10.132153093779696
episode 9,9.3,11.452878286816443
cumulative sinks,51.45,63.47023753407245
area,46.3,57.201950647637325
